WORD,POS,INFO,SOURCE_FILE
fiscal,JJ,20,wsj_0119.dp
1989,CD,18,wsj_0119.dp
.,.,3,wsj_0119.dp
The,DT,3,wsj_0119.dp
offsetting,VBG,3,wsj_0119.dp
fees,NNS,4,wsj_0119.dp
would,MD,0,wsj_0119.dp
apply,VB,4,wsj_0119.dp
to,TO,5,wsj_0119.dp
filings,NNS,6,wsj_0119.dp
made,VBN,7,wsj_0119.dp
under,IN,8,wsj_0119.dp
the,DT,12,wsj_0119.dp
Hart-Scott-Rodino,NNP,12,wsj_0119.dp
Act,NNP,9,wsj_0119.dp
.,.,4,wsj_0119.dp
Under,IN,17,wsj_0119.dp
that,DT,3,wsj_0119.dp
law,NN,1,wsj_0119.dp
",",",",17,wsj_0119.dp
parties,NNS,17,wsj_0119.dp
proposing,VBG,5,wsj_0119.dp
mergers,NNS,9,wsj_0119.dp
or,CC,9,wsj_0119.dp
acquisitions,NNS,6,wsj_0119.dp
valued,VBN,9,wsj_0119.dp
at,IN,10,wsj_0119.dp
$,$,16,wsj_0119.dp
15,CD,12,wsj_0119.dp
million,CD,12,wsj_0119.dp
or,CC,16,wsj_0119.dp
more,RBR,11,wsj_0119.dp
must,MD,0,wsj_0119.dp
notify,VB,17,wsj_0119.dp
FTC,NNP,24,wsj_0119.dp
and,CC,24,wsj_0119.dp
Justice,NNP,24,wsj_0119.dp
Department,NNP,24,wsj_0119.dp
antitrust,JJ,24,wsj_0119.dp
regulators,NNS,18,wsj_0119.dp
before,IN,18,wsj_0119.dp
completing,VBG,25,wsj_0119.dp
the,DT,28,wsj_0119.dp
transactions,NNS,26,wsj_0119.dp
.,.,17,wsj_0119.dp
Currently,RB,5,wsj_0119.dp
",",",",5,wsj_0119.dp
the,DT,4,wsj_0119.dp
government,NN,5,wsj_0119.dp
charges,VBZ,0,wsj_0119.dp
nothing,NN,5,wsj_0119.dp
for,IN,5,wsj_0119.dp
such,JJ,9,wsj_0119.dp
filings,NNS,7,wsj_0119.dp
.,.,5,wsj_0119.dp
Proponents,NNS,6,wsj_0119.dp
of,IN,1,wsj_0119.dp
the,DT,5,wsj_0119.dp
funding,NN,5,wsj_0119.dp
arrangement,NN,2,wsj_0119.dp
predict,VBP,0,wsj_0119.dp
that,IN,6,wsj_0119.dp
",",",",7,wsj_0119.dp
based,VBN,10,wsj_0119.dp
on,IN,23,wsj_0119.dp
recent,JJ,13,wsj_0119.dp
filing,NN,13,wsj_0119.dp
levels,NNS,10,wsj_0119.dp
of,IN,13,wsj_0119.dp
more,JJR,16,wsj_0119.dp
than,IN,19,wsj_0119.dp
"2,000",CD,16,wsj_0119.dp
a,DT,19,wsj_0119.dp
year,NN,14,wsj_0119.dp
",",",",23,wsj_0119.dp
the,DT,22,wsj_0119.dp
fees,NNS,23,wsj_0119.dp
will,MD,7,wsj_0119.dp
yield,VB,23,wsj_0119.dp
at,IN,27,wsj_0119.dp
least,JJS,27,wsj_0119.dp
$,$,24,wsj_0119.dp
40,CD,27,wsj_0119.dp
million,CD,27,wsj_0119.dp
this,DT,32,wsj_0119.dp
fiscal,JJ,32,wsj_0119.dp
year,NN,24,wsj_0119.dp
",",",",24,wsj_0119.dp
or,CC,24,wsj_0119.dp
$,$,38,wsj_0119.dp
10,CD,35,wsj_0119.dp
million,CD,35,wsj_0119.dp
more,JJR,24,wsj_0119.dp
than,IN,38,wsj_0119.dp
the,DT,42,wsj_0119.dp
budget,NN,42,wsj_0119.dp
cuts,NNS,39,wsj_0119.dp
.,.,6,wsj_0119.dp
``,``,43,wsj_0119.dp
When,WRB,15,wsj_0119.dp
you,PRP,4,wsj_0119.dp
do,VBP,2,wsj_0119.dp
that,DT,4,wsj_0119.dp
",",",",15,wsj_0119.dp
there,EX,8,wsj_0119.dp
is,VBZ,15,wsj_0119.dp
not,RB,8,wsj_0119.dp
a,DT,11,wsj_0119.dp
cut,NN,8,wsj_0119.dp
",",",",15,wsj_0119.dp
but,CC,15,wsj_0119.dp
there,EX,15,wsj_0119.dp
is,VBZ,43,wsj_0119.dp
in,IN,15,wsj_0119.dp
fact,NN,16,wsj_0119.dp
a,DT,20,wsj_0119.dp
program,NN,20,wsj_0119.dp
increase,NN,15,wsj_0119.dp
of,IN,20,wsj_0119.dp
$,$,21,wsj_0119.dp
5,CD,22,wsj_0119.dp
million,CD,22,wsj_0119.dp
'','',22,wsj_0119.dp
each,DT,22,wsj_0119.dp
for,IN,20,wsj_0119.dp
the,DT,29,wsj_0119.dp
FTC,NNP,33,wsj_0119.dp
and,CC,33,wsj_0119.dp
the,DT,33,wsj_0119.dp
Justice,NNP,33,wsj_0119.dp
Department,NNP,27,wsj_0119.dp
",",",",43,wsj_0119.dp
Rep.,NNP,37,wsj_0119.dp
Neal,NNP,37,wsj_0119.dp
Smith,NNP,43,wsj_0119.dp
-LRB-,-LRB-,41,wsj_0119.dp
D.,NNP,41,wsj_0119.dp
",",",",41,wsj_0119.dp
Iowa,NNP,37,wsj_0119.dp
-RRB-,-RRB-,41,wsj_0119.dp
said,VBD,0,wsj_0119.dp
during,IN,43,wsj_0119.dp
House,NNP,46,wsj_0119.dp
debate,NN,44,wsj_0119.dp
.,.,43,wsj_0119.dp
But,CC,11,wsj_0119.dp
Rep.,NNP,4,wsj_0119.dp
Don,NNP,4,wsj_0119.dp
Edwards,NNP,11,wsj_0119.dp
-LRB-,-LRB-,8,wsj_0119.dp
D.,NNP,8,wsj_0119.dp
",",",",8,wsj_0119.dp
Calif,NNP,4,wsj_0119.dp
.,.,8,wsj_0119.dp
-RRB-,-RRB-,8,wsj_0119.dp
responded,VBD,0,wsj_0119.dp
that,IN,11,wsj_0119.dp
a,DT,14,wsj_0119.dp
recession,NN,15,wsj_0119.dp
could,MD,12,wsj_0119.dp
stifle,VB,15,wsj_0119.dp
merger,NN,18,wsj_0119.dp
activity,NN,16,wsj_0119.dp
",",",",16,wsj_0119.dp
reducing,VBG,16,wsj_0119.dp
the,DT,22,wsj_0119.dp
amount,NN,20,wsj_0119.dp
of,IN,22,wsj_0119.dp
fees,NNS,23,wsj_0119.dp
collected,VBN,22,wsj_0119.dp
.,.,11,wsj_0119.dp
The,DT,3,wsj_0119.dp
antitrust,JJ,3,wsj_0119.dp
staffs,NNS,11,wsj_0119.dp
of,IN,3,wsj_0119.dp
both,PDT,10,wsj_0119.dp
the,DT,10,wsj_0119.dp
FTC,NNP,10,wsj_0119.dp
and,CC,10,wsj_0119.dp
Justice,NNP,10,wsj_0119.dp
Department,NNP,4,wsj_0119.dp
were,VBD,28,wsj_0119.dp
cut,VBN,11,wsj_0119.dp
more,JJR,14,wsj_0119.dp
than,IN,16,wsj_0119.dp
40,CD,14,wsj_0119.dp
%,NN,12,wsj_0119.dp
in,IN,12,wsj_0119.dp
the,DT,20,wsj_0119.dp
Reagan,NNP,20,wsj_0119.dp
administration,NN,17,wsj_0119.dp
",",",",28,wsj_0119.dp
and,CC,28,wsj_0119.dp
enforcement,NN,28,wsj_0119.dp
of,IN,23,wsj_0119.dp
major,JJ,27,wsj_0119.dp
merger,NN,27,wsj_0119.dp
cases,NNS,24,wsj_0119.dp
fell,VBD,0,wsj_0119.dp
off,RP,28,wsj_0119.dp
drastically,RB,28,wsj_0119.dp
during,IN,28,wsj_0119.dp
that,DT,33,wsj_0119.dp
period,NN,31,wsj_0119.dp
.,.,28,wsj_0119.dp
``,``,28,wsj_0119.dp
Today,NN,3,wsj_0119.dp
is,VBZ,28,wsj_0119.dp
not,RB,3,wsj_0119.dp
the,DT,6,wsj_0119.dp
time,NN,3,wsj_0119.dp
to,TO,8,wsj_0119.dp
signal,VB,6,wsj_0119.dp
that,IN,8,wsj_0119.dp
Congress,NNP,14,wsj_0119.dp
in,IN,14,wsj_0119.dp
any,DT,13,wsj_0119.dp
way,NN,11,wsj_0119.dp
sanctions,VBZ,9,wsj_0119.dp
the,DT,17,wsj_0119.dp
dismal,JJ,17,wsj_0119.dp
state,NN,14,wsj_0119.dp
into,IN,17,wsj_0119.dp
which,WDT,18,wsj_0119.dp
antitrust,JJ,21,wsj_0119.dp
enforcement,NN,22,wsj_0119.dp
has,VBZ,18,wsj_0119.dp
fallen,VBN,22,wsj_0119.dp
",",",",28,wsj_0119.dp
'','',28,wsj_0119.dp
Mr.,NNP,27,wsj_0119.dp
Edwards,NNP,28,wsj_0119.dp
argued,VBD,0,wsj_0119.dp
.,.,28,wsj_0119.dp
Any,DT,2,wsj_0119.dp
money,NN,16,wsj_0119.dp
in,IN,2,wsj_0119.dp
excess,NN,3,wsj_0119.dp
of,IN,4,wsj_0119.dp
$,$,5,wsj_0119.dp
40,CD,6,wsj_0119.dp
million,CD,6,wsj_0119.dp
collected,VBN,2,wsj_0119.dp
from,IN,9,wsj_0119.dp
the,DT,12,wsj_0119.dp
fees,NNS,10,wsj_0119.dp
in,IN,9,wsj_0119.dp
fiscal,JJ,15,wsj_0119.dp
1990,CD,13,wsj_0119.dp
would,MD,0,wsj_0119.dp
go,VB,16,wsj_0119.dp
to,TO,17,wsj_0119.dp
the,DT,20,wsj_0119.dp
Treasury,NNP,18,wsj_0119.dp
at,IN,20,wsj_0119.dp
large,JJ,21,wsj_0119.dp
.,.,16,wsj_0119.dp
Corporate,JJ,2,wsj_0119.dp
lawyers,NNS,3,wsj_0119.dp
said,VBD,0,wsj_0119.dp
the,DT,6,wsj_0119.dp
new,JJ,6,wsj_0119.dp
fees,NNS,7,wsj_0119.dp
would,MD,3,wsj_0119.dp
n't,RB,7,wsj_0119.dp
inhibit,VB,7,wsj_0119.dp
many,JJ,14,wsj_0119.dp
mergers,NNS,14,wsj_0119.dp
or,CC,14,wsj_0119.dp
other,JJ,14,wsj_0119.dp
transactions,NNS,9,wsj_0119.dp
.,.,3,wsj_0119.dp
Though,IN,21,wsj_0119.dp
some,DT,3,wsj_0119.dp
lawyers,NNS,4,wsj_0119.dp
reported,VBD,1,wsj_0119.dp
that,IN,4,wsj_0119.dp
prospective,JJ,7,wsj_0119.dp
acquirers,NNS,8,wsj_0119.dp
were,VBD,5,wsj_0119.dp
scrambling,VBG,8,wsj_0119.dp
to,TO,11,wsj_0119.dp
make,VB,9,wsj_0119.dp
filings,NNS,11,wsj_0119.dp
before,IN,11,wsj_0119.dp
the,DT,15,wsj_0119.dp
fees,NNS,16,wsj_0119.dp
take,VBP,13,wsj_0119.dp
effect,NN,16,wsj_0119.dp
",",",",21,wsj_0119.dp
government,NN,20,wsj_0119.dp
officials,NNS,21,wsj_0119.dp
said,VBD,0,wsj_0119.dp
they,PRP,23,wsj_0119.dp
had,VBD,21,wsj_0119.dp
n't,RB,23,wsj_0119.dp
noticed,VBN,23,wsj_0119.dp
any,DT,27,wsj_0119.dp
surge,NN,25,wsj_0119.dp
in,IN,27,wsj_0119.dp
filings,NNS,28,wsj_0119.dp
.,.,21,wsj_0119.dp
FALL,NN,3,wsj_0120.dp
BALLOT,NN,3,wsj_0120.dp
ISSUES,NNS,4,wsj_0120.dp
set,VBD,0,wsj_0120.dp
a,DT,6,wsj_0120.dp
record,NN,4,wsj_0120.dp
for,IN,6,wsj_0120.dp
off-year,JJ,9,wsj_0120.dp
elections,NNS,7,wsj_0120.dp
.,.,4,wsj_0120.dp
Odd-year,JJ,2,wsj_0120.dp
elections,NNS,3,wsj_0120.dp
attract,VBP,0,wsj_0120.dp
relatively,RB,5,wsj_0120.dp
few,JJ,7,wsj_0120.dp
ballot,NN,7,wsj_0120.dp
issues,NNS,3,wsj_0120.dp
.,.,3,wsj_0120.dp
But,CC,15,wsj_0120.dp
the,DT,5,wsj_0120.dp
1989,CD,5,wsj_0120.dp
fall,NN,5,wsj_0120.dp
total,NN,15,wsj_0120.dp
of,IN,5,wsj_0120.dp
80,CD,6,wsj_0120.dp
",",",",15,wsj_0120.dp
while,IN,15,wsj_0120.dp
well,RB,11,wsj_0120.dp
below,IN,9,wsj_0120.dp
1988,CD,13,wsj_0120.dp
activity,NN,11,wsj_0120.dp
",",",",15,wsj_0120.dp
shows,VBZ,28,wsj_0120.dp
``,``,15,wsj_0120.dp
a,DT,18,wsj_0120.dp
steady,JJ,15,wsj_0120.dp
ratcheting,VBG,18,wsj_0120.dp
up,IN,18,wsj_0120.dp
in,IN,18,wsj_0120.dp
citizen,NN,23,wsj_0120.dp
referenda,NN,21,wsj_0120.dp
and,CC,23,wsj_0120.dp
initiatives,VBZ,23,wsj_0120.dp
",",",",28,wsj_0120.dp
'','',28,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
Patrick,NNP,30,wsj_0120.dp
McGuigan,NNP,32,wsj_0120.dp
",",",",32,wsj_0120.dp
editor,NN,28,wsj_0120.dp
of,IN,32,wsj_0120.dp
Family,NNP,39,wsj_0120.dp
",",",",39,wsj_0120.dp
Law,NNP,39,wsj_0120.dp
and,CC,39,wsj_0120.dp
Democracy,NNP,39,wsj_0120.dp
Report,NNP,33,wsj_0120.dp
.,.,28,wsj_0120.dp
He,PRP,2,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
the,DT,6,wsj_0120.dp
10,CD,6,wsj_0120.dp
citizen-sparked,JJ,6,wsj_0120.dp
issues,NNS,11,wsj_0120.dp
on,IN,11,wsj_0120.dp
state,NN,9,wsj_0120.dp
ballots,NNS,7,wsj_0120.dp
this,DT,11,wsj_0120.dp
fall,NN,12,wsj_0120.dp
represent,VBP,2,wsj_0120.dp
the,DT,14,wsj_0120.dp
most,JJS,12,wsj_0120.dp
in,IN,14,wsj_0120.dp
any,DT,17,wsj_0120.dp
odd-year,JJ,19,wsj_0120.dp
this,DT,19,wsj_0120.dp
decade,NN,15,wsj_0120.dp
.,.,2,wsj_0120.dp
Ballot,NN,2,wsj_0120.dp
questions,NNS,3,wsj_0120.dp
range,VBP,0,wsj_0120.dp
from,IN,3,wsj_0120.dp
a,DT,7,wsj_0120.dp
Maine,NNP,7,wsj_0120.dp
initiative,NN,4,wsj_0120.dp
on,IN,7,wsj_0120.dp
banning,VBG,8,wsj_0120.dp
Cruise,NN,11,wsj_0120.dp
missiles,NNS,9,wsj_0120.dp
to,TO,4,wsj_0120.dp
a,DT,14,wsj_0120.dp
referendum,NN,12,wsj_0120.dp
on,IN,14,wsj_0120.dp
increasing,VBG,15,wsj_0120.dp
the,DT,21,wsj_0120.dp
North,NNP,21,wsj_0120.dp
Dakota,NNP,21,wsj_0120.dp
income,NN,21,wsj_0120.dp
tax,NN,16,wsj_0120.dp
.,.,3,wsj_0120.dp
Ballot,NN,2,wsj_0120.dp
watchers,NNS,3,wsj_0120.dp
say,VBP,0,wsj_0120.dp
attention,NN,6,wsj_0120.dp
already,RB,6,wsj_0120.dp
is,VBZ,3,wsj_0120.dp
focused,VBN,6,wsj_0120.dp
on,IN,7,wsj_0120.dp
the,DT,11,wsj_0120.dp
1990,CD,11,wsj_0120.dp
elections,NNS,8,wsj_0120.dp
.,.,3,wsj_0120.dp
In,IN,12,wsj_0120.dp
California,NNP,1,wsj_0120.dp
",",",",12,wsj_0120.dp
two,CD,6,wsj_0120.dp
petition,NN,6,wsj_0120.dp
drives,NNS,12,wsj_0120.dp
for,IN,6,wsj_0120.dp
next,JJ,10,wsj_0120.dp
year,NN,10,wsj_0120.dp
's,POS,11,wsj_0120.dp
election,NN,7,wsj_0120.dp
are,VBP,18,wsj_0120.dp
``,``,12,wsj_0120.dp
essentially,RB,15,wsj_0120.dp
finished,VBN,12,wsj_0120.dp
",",",",18,wsj_0120.dp
'','',18,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
David,NNP,20,wsj_0120.dp
Schmidt,NNP,22,wsj_0120.dp
",",",",22,wsj_0120.dp
author,NN,18,wsj_0120.dp
of,IN,22,wsj_0120.dp
``,``,23,wsj_0120.dp
Citizen,NNP,26,wsj_0120.dp
Lawmakers,NNPS,23,wsj_0120.dp
.,.,18,wsj_0120.dp
'','',18,wsj_0120.dp
Mr.,NNP,2,wsj_0120.dp
McGuigan,NNP,3,wsj_0120.dp
cites,VBZ,0,wsj_0120.dp
three,CD,6,wsj_0120.dp
completed,VBN,6,wsj_0120.dp
efforts,NNS,3,wsj_0120.dp
in,IN,6,wsj_0120.dp
Oklahoma,NNP,7,wsj_0120.dp
.,.,3,wsj_0120.dp
Hot,JJ,3,wsj_0120.dp
ballot,NN,3,wsj_0120.dp
topics,NNS,4,wsj_0120.dp
are,VBP,0,wsj_0120.dp
expected,VBN,4,wsj_0120.dp
to,TO,7,wsj_0120.dp
be,VB,5,wsj_0120.dp
abortion,NN,14,wsj_0120.dp
",",",",14,wsj_0120.dp
the,DT,11,wsj_0120.dp
environment,NN,14,wsj_0120.dp
and,CC,14,wsj_0120.dp
insurance,NN,14,wsj_0120.dp
reform,NN,7,wsj_0120.dp
.,.,4,wsj_0120.dp
Taking,VBG,9,wsj_0120.dp
a,DT,3,wsj_0120.dp
cue,NN,1,wsj_0120.dp
from,IN,1,wsj_0120.dp
California,NNP,4,wsj_0120.dp
",",",",9,wsj_0120.dp
more,JJR,8,wsj_0120.dp
politicians,NNS,9,wsj_0120.dp
will,MD,17,wsj_0120.dp
launch,VB,9,wsj_0120.dp
their,PRP$,12,wsj_0120.dp
campaigns,NNS,10,wsj_0120.dp
by,IN,10,wsj_0120.dp
backing,VBG,13,wsj_0120.dp
initiatives,NNS,14,wsj_0120.dp
",",",",17,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
David,NNP,19,wsj_0120.dp
Magleby,NNP,17,wsj_0120.dp
of,IN,19,wsj_0120.dp
Brigham,NNP,23,wsj_0120.dp
Young,NNP,23,wsj_0120.dp
University,NNP,20,wsj_0120.dp
.,.,17,wsj_0120.dp
PHOTOGRAPH,NN,2,wsj_0120.dp
COLLECTING,NN,3,wsj_0120.dp
gains,VBZ,0,wsj_0120.dp
new,JJ,5,wsj_0120.dp
stature,NN,3,wsj_0120.dp
as,IN,3,wsj_0120.dp
prices,NNS,8,wsj_0120.dp
rise,VBP,6,wsj_0120.dp
.,.,3,wsj_0120.dp
Price,NN,2,wsj_0120.dp
records,NNS,3,wsj_0120.dp
are,VBP,0,wsj_0120.dp
being,VBG,3,wsj_0120.dp
set,NN,4,wsj_0120.dp
at,IN,5,wsj_0120.dp
auctions,NNS,6,wsj_0120.dp
this,DT,9,wsj_0120.dp
week,NN,5,wsj_0120.dp
.,.,3,wsj_0120.dp
At,IN,18,wsj_0120.dp
Christie,NNP,3,wsj_0120.dp
's,POS,1,wsj_0120.dp
",",",",18,wsj_0120.dp
a,DT,6,wsj_0120.dp
folio,NN,18,wsj_0120.dp
of,IN,6,wsj_0120.dp
21,CD,9,wsj_0120.dp
prints,NNS,7,wsj_0120.dp
from,IN,9,wsj_0120.dp
Alfred,NNP,13,wsj_0120.dp
Stieglitz,NNP,13,wsj_0120.dp
's,POS,17,wsj_0120.dp
``,``,17,wsj_0120.dp
Equivalents,NNS,17,wsj_0120.dp
'','',17,wsj_0120.dp
series,NN,10,wsj_0120.dp
sold,VBD,0,wsj_0120.dp
for,IN,18,wsj_0120.dp
$,$,21,wsj_0120.dp
"396,000",CD,25,wsj_0120.dp
",",",",25,wsj_0120.dp
a,DT,25,wsj_0120.dp
single-lot,JJ,25,wsj_0120.dp
record,NN,19,wsj_0120.dp
.,.,18,wsj_0120.dp
Other,JJ,2,wsj_0120.dp
works,NNS,4,wsj_0120.dp
also,RB,4,wsj_0120.dp
have,VBP,0,wsj_0120.dp
been,VBN,4,wsj_0120.dp
exceeding,VBG,5,wsj_0120.dp
price,NN,8,wsj_0120.dp
estimates,NNS,6,wsj_0120.dp
.,.,4,wsj_0120.dp
In,IN,5,wsj_0120.dp
part,NN,1,wsj_0120.dp
",",",",5,wsj_0120.dp
prices,NNS,5,wsj_0120.dp
reflect,VBP,0,wsj_0120.dp
development,NN,5,wsj_0120.dp
of,IN,6,wsj_0120.dp
a,DT,10,wsj_0120.dp
market,NN,10,wsj_0120.dp
structure,NN,7,wsj_0120.dp
based,VBN,10,wsj_0120.dp
on,IN,11,wsj_0120.dp
such,JJ,14,wsj_0120.dp
variables,NNS,12,wsj_0120.dp
as,IN,14,wsj_0120.dp
the,DT,17,wsj_0120.dp
number,NN,15,wsj_0120.dp
of,IN,17,wsj_0120.dp
prints,NNS,18,wsj_0120.dp
.,.,5,wsj_0120.dp
This,DT,2,wsj_0120.dp
information,NN,3,wsj_0120.dp
used,VBD,12,wsj_0120.dp
to,TO,5,wsj_0120.dp
be,VB,3,wsj_0120.dp
poorly,RB,7,wsj_0120.dp
documented,VBN,10,wsj_0120.dp
and,CC,10,wsj_0120.dp
largely,RB,10,wsj_0120.dp
anecdotal,JJ,5,wsj_0120.dp
",",",",12,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
Beth,NNP,14,wsj_0120.dp
Gates-Warren,NNP,12,wsj_0120.dp
of,IN,14,wsj_0120.dp
Sotheby,NNP,17,wsj_0120.dp
's,POS,15,wsj_0120.dp
.,.,12,wsj_0120.dp
``,``,15,wsj_0120.dp
There,EX,3,wsj_0120.dp
is,VBZ,15,wsj_0120.dp
finally,RB,3,wsj_0120.dp
some,DT,6,wsj_0120.dp
sort,NN,3,wsj_0120.dp
of,IN,6,wsj_0120.dp
sense,NN,7,wsj_0120.dp
in,IN,3,wsj_0120.dp
the,DT,11,wsj_0120.dp
market,NN,9,wsj_0120.dp
",",",",15,wsj_0120.dp
'','',15,wsj_0120.dp
she,PRP,15,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
.,.,15,wsj_0120.dp
Corporations,NNS,3,wsj_0120.dp
and,CC,3,wsj_0120.dp
museums,NNS,4,wsj_0120.dp
are,VBP,15,wsj_0120.dp
among,IN,4,wsj_0120.dp
the,DT,8,wsj_0120.dp
serious,JJ,8,wsj_0120.dp
buyers,NNS,5,wsj_0120.dp
",",",",4,wsj_0120.dp
giving,VBG,4,wsj_0120.dp
greater,JJR,13,wsj_0120.dp
market,NN,13,wsj_0120.dp
stability,NN,10,wsj_0120.dp
",",",",15,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
Robert,NNP,17,wsj_0120.dp
Persky,NNP,15,wsj_0120.dp
of,IN,17,wsj_0120.dp
the,DT,21,wsj_0120.dp
Photograph,NNP,21,wsj_0120.dp
Collector,NNP,18,wsj_0120.dp
.,.,15,wsj_0120.dp
``,``,14,wsj_0120.dp
When,WRB,14,wsj_0120.dp
I,PRP,4,wsj_0120.dp
see,VBP,2,wsj_0120.dp
prints,NNS,6,wsj_0120.dp
going,VBG,4,wsj_0120.dp
into,IN,6,wsj_0120.dp
the,DT,9,wsj_0120.dp
hands,NNS,7,wsj_0120.dp
of,IN,9,wsj_0120.dp
institutions,NNS,10,wsj_0120.dp
",",",",14,wsj_0120.dp
I,PRP,14,wsj_0120.dp
know,VBP,0,wsj_0120.dp
they,PRP,16,wsj_0120.dp
are,VBP,14,wsj_0120.dp
n't,RB,16,wsj_0120.dp
going,VBG,16,wsj_0120.dp
to,TO,20,wsj_0120.dp
come,VB,18,wsj_0120.dp
back,RB,20,wsj_0120.dp
on,IN,20,wsj_0120.dp
the,DT,24,wsj_0120.dp
market,NN,22,wsj_0120.dp
.,.,14,wsj_0120.dp
'','',14,wsj_0120.dp
Most,JJS,2,wsj_0120.dp
in,IN,0,wsj_0120.dp
demand,NN,2,wsj_0120.dp
:,:,2,wsj_0120.dp
classic,JJ,6,wsj_0120.dp
photographs,NNS,2,wsj_0120.dp
by,IN,6,wsj_0120.dp
masters,NNS,7,wsj_0120.dp
such,JJ,10,wsj_0120.dp
as,IN,8,wsj_0120.dp
Stieglitz,NNP,14,wsj_0120.dp
and,CC,14,wsj_0120.dp
Man,NNP,14,wsj_0120.dp
Ray,NNP,10,wsj_0120.dp
.,.,2,wsj_0120.dp
But,CC,5,wsj_0120.dp
much,RB,4,wsj_0120.dp
contemporary,JJ,4,wsj_0120.dp
work,NN,5,wsj_0120.dp
is,VBZ,16,wsj_0120.dp
also,RB,5,wsj_0120.dp
fetching,VBG,5,wsj_0120.dp
``,``,7,wsj_0120.dp
a,DT,11,wsj_0120.dp
great,JJ,11,wsj_0120.dp
deal,NN,7,wsj_0120.dp
of,IN,11,wsj_0120.dp
money,NN,12,wsj_0120.dp
",",",",16,wsj_0120.dp
'','',16,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
Miles,NNP,18,wsj_0120.dp
Barth,NNP,16,wsj_0120.dp
of,IN,18,wsj_0120.dp
the,DT,22,wsj_0120.dp
International,NNP,22,wsj_0120.dp
Center,NNP,19,wsj_0120.dp
of,IN,22,wsj_0120.dp
Photography,NNP,23,wsj_0120.dp
.,.,16,wsj_0120.dp
DIALING,VBG,3,wsj_0120.dp
900,CD,1,wsj_0120.dp
brings,VBZ,0,wsj_0120.dp
callers,NNS,3,wsj_0120.dp
a,DT,7,wsj_0120.dp
growing,VBG,7,wsj_0120.dp
number,NN,3,wsj_0120.dp
of,IN,7,wsj_0120.dp
services,NNS,8,wsj_0120.dp
.,.,3,wsj_0120.dp
Currently,RB,6,wsj_0120.dp
a,DT,6,wsj_0120.dp
$,$,6,wsj_0120.dp
300,CD,3,wsj_0120.dp
million-a-year,JJ,3,wsj_0120.dp
business,NN,11,wsj_0120.dp
",",",",11,wsj_0120.dp
900,CD,10,wsj_0120.dp
telephone,NN,10,wsj_0120.dp
service,NN,11,wsj_0120.dp
is,VBZ,36,wsj_0120.dp
expected,VBN,11,wsj_0120.dp
to,TO,14,wsj_0120.dp
hit,VB,12,wsj_0120.dp
$,$,14,wsj_0120.dp
500,CD,15,wsj_0120.dp
million,CD,15,wsj_0120.dp
next,JJ,19,wsj_0120.dp
year,NN,14,wsj_0120.dp
and,CC,14,wsj_0120.dp
near,IN,22,wsj_0120.dp
$,$,14,wsj_0120.dp
2,CD,22,wsj_0120.dp
billion,CD,22,wsj_0120.dp
by,IN,22,wsj_0120.dp
1992,CD,25,wsj_0120.dp
as,IN,12,wsj_0120.dp
uses,NNS,32,wsj_0120.dp
for,IN,28,wsj_0120.dp
the,DT,31,wsj_0120.dp
service,NN,29,wsj_0120.dp
continue,VBP,27,wsj_0120.dp
to,TO,34,wsj_0120.dp
expand,VB,32,wsj_0120.dp
",",",",36,wsj_0120.dp
says,VBZ,0,wsj_0120.dp
Joel,NNP,38,wsj_0120.dp
Gross,NNP,36,wsj_0120.dp
of,IN,38,wsj_0120.dp
Donaldson,NNP,45,wsj_0120.dp
",",",",45,wsj_0120.dp
Lufkin,NNP,45,wsj_0120.dp
&,CC,45,wsj_0120.dp
Jenrette,NNP,45,wsj_0120.dp
Inc,NNP,39,wsj_0120.dp
.,.,36,wsj_0120.dp
The,DT,2,wsj_0120.dp
service,NN,18,wsj_0120.dp
--,:,2,wsj_0120.dp
which,WDT,2,wsj_0120.dp
costs,VBZ,4,wsj_0120.dp
the,DT,7,wsj_0120.dp
caller,NN,5,wsj_0120.dp
from,IN,12,wsj_0120.dp
30,CD,12,wsj_0120.dp
cents,NNS,12,wsj_0120.dp
to,TO,12,wsj_0120.dp
$,$,15,wsj_0120.dp
25,CD,12,wsj_0120.dp
a,DT,15,wsj_0120.dp
minute,NN,5,wsj_0120.dp
--,:,2,wsj_0120.dp
currently,RB,18,wsj_0120.dp
is,VBZ,0,wsj_0120.dp
dominated,VBN,18,wsj_0120.dp
by,IN,19,wsj_0120.dp
celebrity,NN,22,wsj_0120.dp
chatter,NN,27,wsj_0120.dp
",",",",27,wsj_0120.dp
horoscopes,NNS,27,wsj_0120.dp
and,CC,27,wsj_0120.dp
romance,NN,27,wsj_0120.dp
lines,NNS,20,wsj_0120.dp
.,.,18,wsj_0120.dp
But,CC,12,wsj_0120.dp
more,RBR,4,wsj_0120.dp
serious,JJ,4,wsj_0120.dp
applications,NNS,5,wsj_0120.dp
are,VBP,12,wsj_0120.dp
